id,name,host_id,room_type_id,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13083221,1 bedroom in a 3 bedroom apartment,46407854,1,55,1,0,,,1,0
10049766,1 Bedroom in a 3 bedrooms loft,35083661,1,65,1,0,,,1,0
12728514,1 Bedroom in a 4 Bedroom Apartment,69210611,1,50,1,1,2016-05-31,0.03,1,0
20073605,1 bedroom in a charming and cozy apartment in bk.,23299635,1,125,2,0,,,1,0
16794070,1 Bedroom in a gorgeous brownstone in South Harlem,37482532,2,69,2,2,2017-02-05,0.07,1,0
16229583,1 Bedroom in a large apartment w/ a private patio!,29263011,1,85,2,68,2019-07-01,2.22,1,69
8794495,1 Bedroom in a Modern Mid-Town Apt,12330542,1,135,1,0,,,1,0
15131952,1 Bedroom in a shared space with  AC & garden.,50546859,1,80,1,19,2019-06-30,0.58,1,88
659880,1 bedroom in a super cute 2 bed,1648054,1,100,60,3,2015-05-15,0.04,1,365
35903391,1 Bedroom in a Washington Heights Apartment,129301317,1,50,2,1,2019-06-30,1,1,26
4987370,1 Bedroom in a Williamsburg Loft,25711730,3,85,1,0,,,1,0
24774169,1 Bedroom in Affluent Serene Bronx Neighborhood,187312110,1,50,1,28,2019-07-07,2.47,1,73
22901723,1 Bedroom in an amazing central Bed-Stuy apt!,89221067,1,35,5,0,,,1,0
11603201,1 bedroom in Astoria Queens,7982432,1,65,1,1,2016-04-18,0.03,1,0
19747940,1 Bedroom in Beautiful Prospect Heights Apt.,5018185,1,60,2,1,2017-07-30,0.04,1,0
36221523,1 bedroom in beautiful bohemian East Village apt,126974091,1,100,5,0,,,1,11
16892151,1 Bedroom in Beautiful/Spacious Bushwick Apt,9806708,1,60,1,0,,,1,0
7775711,1 bedroom in Bed-Stuy,33190103,2,70,2,1,2015-08-11,0.02,1,0
4494705,1 bedroom in Brooklyn,11228023,1,50,30,2,2017-06-27,0.04,1,0
30152036,1 BEDROOM in Brooklyn,54606969,1,60,7,3,2019-01-06,0.42,1,250
18943821,1 bedroom in Bushwick  Brooklyn,107579819,1,45,3,8,2019-03-15,0.31,2,0
4850000,1 Bedroom in Bushwick APT,22219331,1,65,1,0,,,1,0
4566818,1 bedroom in Cozy 2 bedroom upper west side,23671946,1,100,3,0,,,2,0
11360854,1 BEDROOM IN COZY APARTMENT,1565924,1,65,1,1,2016-12-30,0.03,1,0
10067936,1 Bedroom in Crown Heights,51662642,2,90,1,0,,,1,0
6349524,1 bedroom in East village,8852945,1,110,4,0,,,1,0
10134557,1 Bedroom in East Village,6753765,3,100,5,0,,,3,0
30497529,1 Bedroom in east village,1286331,2,100,3,12,2019-07-02,1.9,1,80
20710508,1 bedroom in East Village (private ensuite),25124335,1,100,3,3,2017-11-19,0.14,1,0
6324190,1 Bedroom in Giant Bushwick House,4157362,1,35,10,0,,,1,0
16776959,1 Bedroom in Great Brooklyn Neighborhood,39978070,2,75,60,1,2018-08-20,0.09,1,358
1745658,1 Bedroom in Greenwich Village,9187795,2,260,5,13,2018-10-25,0.21,1,167
4286662,1 Bedroom in Greenwich Village!,22253568,2,190,1,43,2019-07-01,0.75,1,3
1478315,1 bedroom in heart of Fort Greene,1834942,2,104,12,11,2017-07-30,0.15,1,15
23575012,1 bedroom in heart of Union Square,170032114,1,120,7,2,2018-11-02,0.19,1,31
10134298,1 Bedroom in HUGE Full Floored Apt.,2017504,1,85,1,2,2016-10-23,0.06,2,0
8780378,1 bedroom in large clean apt,2774528,1,60,3,1,2015-10-14,0.02,1,0
34440093,1 bedroom in lovely 2 bdr apartment (Manhattan),73195328,1,69,7,2,2019-06-26,1.71,1,30
23990868,1 Bedroom in Luxury Building,4447548,2,88,2,8,2019-06-16,0.56,1,18
5251719,1 Bedroom in Luxury Wall street Apt,27181498,3,75,1,0,,,1,0
35233790,1 Bedroom in Luxury Williamsburg building,265280713,1,75,1,3,2019-06-22,2.65,1,0
11584288,1 Bedroom in Modern Williamsburg Duplex,61252195,1,95,1,0,,,1,0
9838920,1 bedroom in Morningside Apartment,12745771,1,28,1,1,2015-12-31,0.02,1,0
30474972,1 bedroom in newly renovated apartment,67054959,1,100,1,4,2019-06-19,0.99,1,56
16897611,1 Bedroom in nice clean LES apartment,112763616,1,95,1,3,2017-09-27,0.13,1,0
34047149,1 bedroom in North Slope with Queen bed & futon,225834252,2,140,2,4,2019-06-25,2.22,1,130
8679596,1 bedroom in nyc,4360949,2,260,1,0,,,1,0
28085491,1 Bedroom in NYC's Lower East Side! | Chinatown,50250626,2,185,1,52,2019-07-04,5.2,1,162
221043,1 Bedroom in prime Flatiron,846050,1,250,2,0,,,1,0
4766819,1 bedroom in Prime Williamsburg,13705706,1,65,1,0,,,1,0
6992973,1 Bedroom in Prime Williamsburg,5162530,2,145,1,0,,,1,0
13099377,1 Bedroom in Quiet Hamilton Heights Neighborhood.,43518492,1,130,3,3,2019-05-20,0.1,1,0
15475362,1 Bedroom in Quiet Upper West Side,34687918,2,120,1,0,,,1,0
25215973,1 Bedroom in Ridgewood Brooklyn,21550529,1,75,5,0,,,1,0
31285648,"1 bedroom in roommates apartment
In Williamsburg",3147732,1,45,1,2,2019-02-17,0.4,1,0
14168274,1 Bedroom in shared 2 bedroom NYC walkup apartment,20448276,1,98,5,0,,,1,0
36472171,1 bedroom in sunlit apartment,99144947,1,80,1,0,,,1,79
1358963,1 Bedroom in Sunny & Spacious Apt.,6776157,1,100,1,96,2019-06-28,1.36,2,333
15287016,1 bedroom in sunny Nolita apartment,24385779,1,85,2,5,2017-03-11,0.16,1,0
7480795,1 bedroom in The East Village,18576994,1,100,1,6,2015-08-10,0.12,1,0
31194580,1 bedroom in the East Village,105355373,2,143,30,0,,,1,57
34435500,1 bedroom in the heart of Chelsea Highline,259945322,2,215,3,2,2019-06-08,0.97,1,45
8994197,1 Bedroom in the heart of Greenwich Village / SoHo,4974196,2,157,3,2,2017-11-25,0.1,1,0
20066576,1 Bedroom in the heart of the Lower East Side,56256469,2,140,3,4,2017-09-04,0.17,1,0
16163672,1 Bedroom in the Heart of The Upper East Side NY,60495305,1,100,2,14,2018-01-01,0.46,1,0
2807615,1 bedroom in the heart of the UWS,14361027,2,179,2,15,2017-05-20,0.26,1,0
3928241,1 Bedroom in the Lower East Side,14549202,2,140,70,0,,,1,83
9715404,1 Bedroom in the Upper East Side,6105861,1,100,1,0,,,1,0
4386598,1 Bedroom in Top Lower East Side Address,356933,2,180,2,178,2019-07-01,3.11,1,227
14619860,1 bedroom in Tribeca,6321996,2,440,30,1,2017-11-30,0.05,1,87
14899810,1 Bedroom in Upper East Side,57437690,1,80,100,0,,,1,0
9249776,1 Bedroom in USW 71/Columbus,11120994,2,150,1,0,,,1,0
10000943,1 Bedroom in UWS Manhattan,6891770,2,199,2,10,2017-04-18,0.25,1,0
9371173,1 bedroom in Williamsburg,6337128,2,120,4,0,,,1,0
13845597,1 Bedroom in williamsburg,81730337,2,150,7,0,,,1,0
21565540,1 Bedroom in Williamsburg,30284592,1,70,1,1,2017-11-08,0.05,1,0
29587811,1 Bedroom in Williamsburg,162504107,1,90,2,2,2019-05-19,0.33,1,193
28184830,1 Bedroom in Williamsburg 3 BD/1BA Apartment,26942041,1,50,7,0,,,1,0
6625406,1 Bedroom in Williamsburg!,23527094,1,85,1,11,2019-01-23,0.33,1,154
12810131,1 Bedroom June Through July,25971488,1,135,1,0,,,1,0
12835123,1 Bedroom Located in Trendy Williamsburg,70065232,2,99,5,1,2018-04-23,0.07,1,0
9574823,1 Bedroom Loft in Williamsburg,2699292,2,195,3,39,2019-06-13,0.94,1,54
27016704,1 Bedroom Loft Space in the Heart of Williamsburg,16779679,2,200,4,3,2018-10-05,0.31,1,0
56525,1 Bedroom Loft w/ Private Roof Deck,268014,2,195,2,69,2019-06-13,0.65,1,58
9407921,1 Bedroom Luxury Apartment on 33rd,48784045,1,150,1,0,,,2,0
21868813,1 Bedroom modern apartment in the heart of Astoria,120638903,2,95,6,2,2017-12-09,0.1,1,0
17008022,1 Bedroom near Columbia University,24270606,1,100,5,32,2018-10-24,1.2,1,0
9652413,1 Bedroom Near Columbia/Morningside,17065519,2,89,1,1,2015-12-26,0.02,1,0
22309732,1 bedroom near Wall Street,6933112,1,130,1,0,,,2,0
8503280,1 Bedroom near Williamsburg,25913948,1,45,3,1,2015-10-29,0.02,1,0
33654019,1 Bedroom nestled in Bushwick/East Williamsburg,12351745,2,150,1,10,2019-06-24,3.49,1,292
16239225,1 bedroom next to Prospect Park & SubwayStation,59442523,1,90,1,2,2017-08-20,0.09,2,0
27570485,1 Bedroom off Columbus fit for a King,61391963,2,142,30,3,2019-06-18,0.32,91,213
8994423,1 bedroom on lower east side,2599664,2,170,1,1,2015-11-26,0.02,1,0
6965441,1 Bedroom on Tree Lined Street in Chelsea,19228782,2,150,3,2,2016-06-14,0.05,1,1
27217390,1 BEDROOM ON UES-DOORMAN/WASHER/DRYER,200380610,2,210,30,0,,,65,364
33553737,1 Bedroom open floor garden apartment,76451668,2,120,31,1,2019-05-11,0.51,2,155
12234139,1 Bedroom Outside Columbus Circle,13089400,2,143,2,32,2019-04-22,0.81,1,0
35898307,1 bedroom overlooking STONEWALL - PRIDE WEEKEND.,133372725,2,750,1,0,,,1,5
7664594,1 Bedroom Park Slope 1 Block Subway,40234779,1,60,1,0,,,1,0
35543132,1 Bedroom Park Slope Apartment w/ Private Patio,35299064,2,150,3,0,,,1,232
7066122,1 BEDROOM PENTHOUSE W AMAZING VIEWS,7951613,2,125,2,7,2016-07-03,0.14,1,0
212178,1 Bedroom Pre War apt,1094178,2,230,2,179,2019-06-19,1.88,1,44
20570327,1 Bedroom Presidential - Wyndham Midtown 45,145801588,1,449,3,0,,,4,357
16159901,1 Bedroom Presidential at Wyndham Midtown 45,69545883,1,799,2,1,2016-12-30,0.03,12,365
19790011,1 bedroom presidential wyndham NYC,57571805,2,100,2,1,2017-11-25,0.05,3,0
12389931,1 bedroom PRIVATE backyard in heart of Flatiron,5017615,2,115,14,3,2018-10-27,0.13,1,0
8166737,1 bedroom Prospect-Lefferts Gardens,6101617,2,89,4,3,2016-05-30,0.07,1,0
1346003,1 Bedroom Railroad in Williamsburg,5605755,2,150,3,52,2019-04-22,0.72,1,342
30929724,1 bedroom SOHO flat with sunny views,230503468,2,380,2,12,2019-04-16,1.89,1,0
31087094,1 bedroom spacious and bright apt near SOHO,169959693,2,189,2,10,2019-06-13,1.59,1,35
30015731,1 Bedroom Spacious and Cozy UWS Apartment,43043667,2,249,2,13,2019-02-28,1.82,1,0
13765644,1 bedroom steps from Barclay center and 11 trains,5611600,2,140,2,5,2016-08-27,0.14,2,0
14602894,1 Bedroom steps from Bloomingdale's and Park,61391963,2,117,30,7,2019-05-31,0.22,91,312
6279160,1 Bedroom steps from Central Park,9742010,1,175,2,0,,,1,0
33526710,1 Bedroom studio 15Mins from JFK30 mins by carLGA,252628456,2,100,2,4,2019-07-05,4,1,96
22850413,1 bedroom Sublet in a 3BR/1Bath IN UNIT LAUNDRY!,114418657,1,60,90,0,,,1,90
9698613,1 Bedroom Sublet in Astoria NY,50084376,1,35,1,2,2016-01-05,0.05,1,0
27190005,1 Bedroom Suite By LGA / JFK airports & NYC!,204733512,1,45,3,19,2019-04-10,1.67,2,0
8989320,1 BEDROOM SUITE IN HARLEM FAMILY TOWNHOUSE,15105912,2,175,3,186,2019-07-05,4.12,1,187
15523281,1 bedroom to yourself in Midtown Manhattan!,96595601,2,135,3,21,2019-05-12,0.67,1,0
13058232,1 Bedroom townhouse apt in Chelsea w/ back garden,72313021,2,295,1,50,2019-07-07,1.33,1,77
6644669,1 bedroom Upper West Side apartment,34779392,2,135,5,8,2019-05-18,0.16,1,0
18957774,1 bedroom UWS,132194726,2,200,5,0,,,1,0
16242765,1 Bedroom w. private bath 15min to Central Park.,104177785,1,250,2,14,2017-09-10,0.51,1,1
16224523,1 Bedroom w/ common space in 4br Loft in Bushwick,386795,1,30,7,0,,,1,0
9116831,1 Bedroom w/ GARDEN -Williamsburg,3922367,2,165,4,0,,,1,0
3832863,1 Bedroom w/ huge Deck in West Village/SOHO,18094896,2,265,4,21,2019-03-30,0.36,1,334
13536155,1 bedroom w/ Queen bed 5 minutes from Manhattan.,36815239,1,74,1,210,2019-06-27,5.66,1,33
19346710,1 bedroom w/ Queen bed in Manhattan,135559842,1,49,2,0,,,1,0
7142734,1 Bedroom w/Jacuzzi in Private Home,37405985,1,109,1,86,2019-06-30,1.78,1,344
14771917,1 bedroom w/PRIVATE full bathroom (BUSHWICK),20092334,1,55,15,0,,,1,0
13745149,1 Bedroom Williamsburg Apartment,7377615,2,110,3,1,2016-08-03,0.03,2,0
23436576,1 bedroom with 3 beds in the heart of Times Square,174816758,2,200,3,81,2019-07-07,5.8,1,189
22232425,1 Bedroom with a lot of Sunshine,162459728,2,82,2,0,,,1,0
30153309,1 Bedroom with Clinton Hill Charm,88777320,1,241,1,2,2019-03-24,0.47,1,139
11687738,1 Bedroom with Outdoor Space,61391963,2,117,30,9,2019-05-31,0.27,91,173
9633740,1 Bedroom within Full Apartment,6753765,3,85,2,2,2017-01-04,0.05,3,0
29799125,1 bedroom within walking distance to Times Sq,57146691,2,250,3,0,,,1,0
6571890,1 bedroom-Manhattans East Village,34372907,2,155,2,36,2019-01-02,0.8,1,164
24532484,1 bedroom blocks from Central Park and subways.,14405060,2,117,3,7,2018-08-15,0.5,1,0
15870976,1 Bedroom Brand New Ideal UWS Location,8616101,2,265,2,16,2019-07-02,0.52,1,16
7514135,1 Bedroom Bushwick Brooklyn,37407363,1,45,1,7,2015-12-05,0.15,1,0
12583907,1 Bedroom Close to 4 5 6 trains,68250800,1,60,1,137,2019-06-30,3.55,2,98
30950818,1 Bedroom Comfortable Large Brownstone apt,85165113,2,50,3,11,2019-07-03,1.69,2,26
19348689,1 bedroom East Village Apt.,7969715,2,125,25,19,2019-06-24,0.88,1,92
23425584,1 bedroom entire apartment in upper Manhattan,31825530,2,66,5,8,2018-12-27,0.48,1,0
5797398,1 bedroom large williamsburg loft,30078721,1,80,7,0,,,1,0
1302684,1 Bedroom Near Subway Wash Hts,3003533,2,110,29,10,2018-08-20,0.14,1,205
33474092,1 Bedroom Pvt Living Space & Bath- Till May 30th,13206448,1,50,7,2,2019-05-24,0.6,1,283
35464959,1 bedroom shared apartment/living.,266823933,1,35,3,1,2019-06-17,1,1,342
22206345,1 Bedroom/ 1 Bath in Bushwick,32345243,1,39,4,1,2018-01-02,0.05,1,0
31098262,1 Bedroom/1 Bath Apt in Hudson Yards/Midtown West,232364825,2,250,1,1,2019-01-01,0.16,1,0
8014811,1 bedroom/1 Bath/Balcony/Wash-Dryer,42320409,2,87,1,3,2015-10-24,0.07,1,0
8365647,1 Bedroom/1 Bathroom in Riverdale (close to HIR),10024006,1,65,1,202,2019-05-18,4.35,1,0
19652739,1 Bedroom/1 Livingroom on 21st and 8th in Chelsea,81531783,2,130,26,39,2019-06-28,1.71,1,29
30642253,1 Bedroom+1 bath in Artsy modern Williamsburg NY,44152990,1,90,3,4,2019-04-25,0.6,1,11
24024496,1 Bedroom+Piano Studio Manhattan Near Central Park,31671247,2,140,2,17,2019-03-24,1.24,1,7
31990543,1 berm south brooklyn,239851275,1,200,1,0,,,1,363
19038815,1 Block from Subway Central Location Great Price,131976173,1,85,1,177,2019-06-24,7.05,3,49
12622115,1 Block from Times Sq. and Broadway,49262827,2,115,2,150,2019-06-24,4.06,1,1
34056928,1 block off the beach in Arverne NY. Clean  space,257167592,1,54,3,0,,,1,363
16028015,1 Block to Central Park Manhattan Luxury Condo,63393629,2,700,10,15,2019-06-20,1.27,1,302
32787798,1 block to subway,246622509,1,60,3,2,2019-04-14,0.51,1,158
1979848,1 BR  in a luxury apt bldg,10217559,2,175,1,0,,,1,0
629949,1 BR - Garden - Broadway?,3130534,1,80,1,160,2019-06-27,1.9,1,319
13156998,1 BR / studio right by Central Park,3671013,2,200,1,0,,,2,0
28959854,1 BR /stove /fridge / bath/ living rm 20 mins nyc,16851857,2,75,7,3,2019-05-03,0.63,4,242
1148978,1 BR 1/2 block to A/B/C/D trains,6298986,1,48,14,46,2019-05-17,0.62,1,287
14551432,1 BR across from Prospect Park! / Windsor Terrace,3155648,2,125,2,24,2019-04-22,0.68,1,0
6636968,1 BR and a sleeper sofa,34738375,2,150,5,12,2018-01-04,0.34,1,0
30292232,1 BR Apartment in Greenpoint Brooklyn w/ backyard,8120005,2,70,30,2,2019-01-21,0.33,1,0
34023558,1 BR apartment in gut renovated historic building,88602231,2,111,14,0,,,1,21
5056421,1 BR Apartment in UES - 5' walk to CentralPark,13220337,2,150,3,27,2019-05-24,0.5,1,0
618836,1 BR Apartment near Prospect Park!,3065891,2,115,3,0,,,1,0
27195566,1 BR apartment near Times Square,92772140,2,200,2,22,2019-05-27,2.06,1,155
7041968,1 BR apartment sublet.,36926132,2,80,5,0,,,1,0
7435904,1 BR Apartment Upper West Side,38952124,2,399,3,0,,,1,0
13410813,1 br apartment(3’ to train)+access to coworking,43375242,2,120,3,40,2019-06-30,1.45,2,365
25113440,1 BR APT amazing location malls transportation,189829767,2,100,14,0,,,1,37
6012187,1 BR apt East Village,25796636,2,150,1,44,2017-07-30,0.91,1,0
1646838,1 BR apt in heart of the Village,8739354,2,380,6,29,2019-04-29,0.43,1,365
2075526,1 BR Apt in Park Slope Brooklyn,8109174,2,130,4,8,2016-12-30,0.12,1,0
9710184,1 br Apt in Washington Heights,20709383,2,85,90,1,2017-01-08,0.03,1,0
11677489,1 BR APT LOWER EAST SIDE,8756821,2,180,2,10,2017-10-02,0.25,1,0
35353585,1 BR apt next to Washington Sq (Manhattan),192784843,2,300,5,0,,,1,9
3686972,1 BR Apt steps from Central Park! #10223,18690148,2,200,4,22,2019-07-01,0.45,1,2
6821839,1 BR Apt. historic Jackson Heights,35726649,2,135,5,8,2019-06-29,0.17,1,0
9820533,1 BR Artist's Haven in Bed-Stuy,4400935,2,90,2,5,2016-10-15,0.12,1,0
16534037,1 BR at Wyndham Midtown 45 NYC,61463458,1,225,2,2,2018-07-22,0.16,2,0
14670685,1 br available in a Lovely 2br Apt,751743,1,50,3,59,2018-09-21,1.71,1,0
6837529,1 BR available in lovely LES unit,35829854,1,135,1,6,2016-05-07,0.12,1,0
10009737,1 BR available in Midtown,4513827,1,95,14,19,2019-05-06,0.52,1,96
3738756,1 BR Beautiful Central Williamsburg,10675384,2,140,30,21,2016-09-13,0.38,1,252
5598465,1 BR Bohemian Oasis in Astoria,18941320,2,105,1,7,2017-10-22,0.14,1,0
22325453,1 BR Close to Central Park,153660271,1,150,1,28,2018-12-30,1.49,1,68
21317156,1 BR close to Times Square - WOMEN ONLY,84766486,1,79,5,0,,,1,0
17447150,1 BR Contemporary Luxury Apartment w W/D in UWS,15145088,2,184,30,3,2018-10-22,0.12,8,346
23251775,1 BR Flat in Williamsburg (3 blocks from  Bedford),9837019,2,120,2,45,2019-06-14,2.79,1,19
24600833,1 BR Free in Bright Open Greenwich Village 2BR Apt,12156706,1,115,3,2,2018-05-22,0.14,2,0
17515391,1 BR Garden Apartment in Brooklyn Brownstone,10896859,2,150,3,70,2019-07-01,2.58,1,89
20326252,1 Br Garden Apt own Pvt space in St.AlbansQueens,135373362,2,80,1,100,2019-06-27,4.45,1,71
33444260,1 BR Gem w/ Private Patio in East Village,12913455,2,300,2,16,2019-06-30,5.78,1,52
18817404,1 BR Greenpoint Abode,8833885,1,125,1,1,2018-04-26,0.07,2,0
11837962,1 BR heart of Midtown East,61391963,2,133,30,7,2018-09-29,0.22,91,127
11840404,1 BR High End Renovations & Design,61391963,2,142,30,9,2019-06-05,0.36,91,157
22601143,1 BR in 2 BR Apartment (Furniture Included),166260679,1,50,27,0,,,1,0
12408850,1 BR in 2 BR Apt (Upper East Side),67105547,1,62,1,32,2018-10-01,0.83,1,0
11118641,1 BR in 2BR - Luxury High Rise,57765248,1,90,1,6,2016-05-18,0.14,1,0
7462108,1 BR in a shared flat East Village,39085072,1,80,1,4,2015-12-25,0.08,1,0
9049582,1 br in a spacious 2 br apt in UES,47217135,3,80,1,17,2016-04-23,0.38,1,0
28314576,1 Br in Brooklyn near Williamsburg/Manhattan,3604985,1,70,1,4,2018-12-31,0.45,1,97
8755259,1 BR in Carroll Gardens Townhouse,7706697,1,125,2,30,2019-06-27,0.67,2,80
4048043,1 BR in Exposed Brick SoHo apt,10135,1,135,2,125,2019-06-16,2.14,2,340
4447611,1 BR in Gramercy Park,10471097,2,350,1,0,,,1,0
3530395,1 BR in Great NYC Neighborhood,7665324,2,151,2,5,2019-04-08,0.1,2,46
22583959,1 BR in Harlem,4373926,2,100,10,2,2018-09-01,0.15,1,95
9660751,1 BR in heart of East Village,45166068,2,200,2,8,2017-01-01,0.19,1,188
30085136,1 BR in historical Brownstone with terrace/garden,198707356,1,99,14,2,2019-04-26,0.32,1,36
854033,1 BR in large full floor apartment,4092307,1,100,4,8,2019-04-21,0.11,2,7
2046007,1 BR in LES. Heart of New York City,4274857,1,98,4,67,2019-07-02,1.09,3,102
4784846,1 BR in loft / Bushwick,24667595,1,30,1,8,2017-06-25,0.15,1,0
1866051,1 BR in Luxury Chelsea Doorman Bldg,9729421,2,200,2,2,2016-03-13,0.05,1,0
19070571,1 BR in Manhattan - Spacious and Convenient,39601665,1,53,180,0,,,1,357
4653508,1 BR in shiny new building + bikes!,6349214,2,160,3,4,2017-12-30,0.07,1,0
4821605,1 BR in Spacious 4 BR duplex,24828814,1,38,1,1,2016-04-02,0.03,1,0
10469388,1 br in the Heart of Williamsburg,32812120,1,50,3,0,,,2,0
14928996,1 BR in Williamsburg by Bedford Ave Station,32545798,1,75,2,8,2017-06-29,0.23,5,0
14421258,1 BR in Williamsburg with private balcony!,31344441,3,42,1,4,2017-01-01,0.12,1,0
14125891,1 br in Williamsburg near L train,32545798,1,75,2,17,2017-07-30,0.47,5,0
34059931,1 BR Large Luxury Furnished Ap. Near Central Park,15145088,2,190,30,0,,,8,157
993575,1 BR Large Luxury Furnished Apartment UWS,15145088,2,187,30,13,2019-06-15,0.2,8,346
33379269,1 BR Luxury Apt on Metro Ave in E Williamsburg,251468079,2,110,4,5,2019-06-19,2.63,1,1
3216400,1 BR minutes from Central Park!,9502879,1,80,2,10,2017-05-03,0.25,1,0
739242,1 BR Modern Luxury Apart w W/D Steps From Park,15145088,2,185,30,8,2018-10-15,0.1,8,346
4203460,1 Br Near Empire State Building,12419083,2,270,1,0,,,1,0
21695292,1 BR near Union Square,14603774,2,225,1,1,2017-11-18,0.05,1,0
23719597,1 BR Near Union Square - a bridge to all boroughs,31665801,2,178,3,40,2019-06-05,2.75,2,83
1861493,1 BR Penthouse with Private Terrace,9710466,2,299,4,38,2018-01-01,0.56,1,3
33216329,1 BR Suite in Midtown Manhattan,24831061,1,250,1,0,,,8,0
33241978,1 BR Suite in Midtown Manhattan,24831061,1,250,1,0,,,8,0
20521505,1 BR Suite Minutes to Botanic Gardens!,2610288,2,105,2,55,2019-06-29,2.47,1,18
5466680,1 BR TSquare balcony great view,18212433,2,229,5,5,2018-09-11,0.09,8,43
9137941,1 BR UES Apartment,4223044,2,200,1,0,,,1,0
6101104,1 BR UPPER EAST SIDE,9107715,2,170,5,26,2019-05-18,0.55,1,115
7071657,1 BR UPPER EAST SIDE,4909308,2,243,1,26,2019-06-22,1.1,1,149
531258,1 BR Village - 30 day+ stay,2609535,2,165,30,19,2018-10-15,0.23,1,259
20458607,1 BR w/ Private Entrance and Exclusive Roof,115415316,1,80,2,0,,,2,0
35373350,1 BR w/ PRIVATE GARDEN and BBQ GRILL!!! in BK,91176276,2,250,2,3,2019-07-07,2.73,1,10
253842,1 BR w/ Terrace @ Box House Hotel,417504,1,299,3,6,2018-04-19,0.1,28,60
22074303,1 BR w/Kit Wyndham 45 Midtown- Great Location!,21844834,2,350,4,0,,,1,0
549873,1 BR with garden--East Village,2702563,2,90,2,5,2015-05-25,0.09,1,0
2577467,1 BR with private bath new building,2920976,1,150,3,23,2017-07-01,0.36,1,0
4715740,1 BR with Steinway Grand Piano (30 Day Min),13976132,2,120,3,133,2019-06-22,2.39,1,4
17749273,1 br Woodside - close to LGA!,121096858,1,35,1,0,,,1,0
448048,1 BR Book it 1st then write me,1267021,1,75,5,30,2019-05-24,0.37,3,180
26785111,1 BR Williamsburg.,44492422,1,73,5,1,2018-11-09,0.12,1,249
31203322,1 BR. Across from subway. 30m to city 5m to park.,50211500,2,75,3,4,2019-02-23,0.69,1,115
434792,1 br. studio duplex  Park Slope/Gowanus Brooklyn,2117078,2,138,3,106,2019-06-07,1.22,1,189
12380717,1 BR/BA right next to trains Central Park + more,41265342,2,115,2,7,2017-06-18,0.2,1,0
11121739,1 brd apartment for Easter week in NOHO,55425653,2,180,3,4,2019-03-16,0.59,1,0
32783284,1 brdm Apartment available July And August,246589575,2,84,30,0,,,1,0
